judet,localitate,strada,zip
Satu Mare,Satu Mare,Stradă Mioritei,440034
Satu Mare,Satu Mare,Stradă Vlad tepes,440034
Satu Mare,Satu Mare,Stradă Mihai Viteazu,440037
Satu Mare,Satu Mare,Stradă Mileniului,440037
Satu Mare,Satu Mare,Stradă Vladimirescu Tudor,440037
Satu Mare,Satu Mare,Bulevard Lucaciu Vasile,440038
Satu Mare,Satu Mare,Piata Lucaciu Vasile,440038
Satu Mare,Satu Mare,Stradă Crasna,440038
Satu Mare,Satu Mare,Stradă Balcescu Nicolae,440039
Satu Mare,Satu Mare,Stradă Cosbuc George,440039
Satu Mare,Satu Mare,"Stradă Hossu Iuliu, cardinal",440039
Satu Mare,Satu Mare,"Stradă Averescu, maresal",440042
Satu Mare,Satu Mare,Stradă Cosbuc George,440042
Satu Mare,Satu Mare,Stradă Slavici Ioan,440042
Satu Mare,Satu Mare,Stradă Banat,440043
Satu Mare,Satu Mare,Stradă Ceahlaului,440043
Satu Mare,Satu Mare,Stradă Mileniului,440043
Satu Mare,Satu Mare,Stradă Maior Petru,440044
Satu Mare,Satu Mare,Stradă Paris,440044
Satu Mare,Satu Mare,Stradă Corvinilor,440045
Satu Mare,Satu Mare,"Stradă Hossu Iuliu, cardinal",440045
Satu Mare,Satu Mare,Stradă Maramures,440045
Satu Mare,Satu Mare,Stradă Almasului,440046
Satu Mare,Satu Mare,Stradă Bucuresti,440046
Satu Mare,Satu Mare,Stradă Caisilor,440049
Satu Mare,Satu Mare,Stradă Randunelelor,440049
Satu Mare,Satu Mare,Stradă Stanescu Nichita,440049
Satu Mare,Satu Mare,Stradă Brancusi Constantin,440050
Satu Mare,Satu Mare,Stradă Crinului,440050
Satu Mare,Satu Mare,Stradă Dsida Jeno,440050
Satu Mare,Satu Mare,Stradă Zutphen,440050
Satu Mare,Satu Mare,Stradă Dreptatii,440051
Satu Mare,Satu Mare,Stradă Lunca Sighet,440051
Satu Mare,Satu Mare,Stradă Sighisoara,440051
Satu Mare,Satu Mare,Stradă Georgescu Gabriel,440052
Satu Mare,Satu Mare,Piata Eroilor Revolutiei,440055
Satu Mare,Satu Mare,Stradă Delavrancea Barbu Stefanescu,440055
Satu Mare,Satu Mare,Stradă Luko Bela,440055
Satu Mare,Satu Mare,Stradă Rebreanu Liviu,440055
Satu Mare,Satu Mare,Piata Titulescu,440056
Satu Mare,Satu Mare,Stradă Panselutei,440056
Satu Mare,Satu Mare,Stradă Pelican,440056
Satu Mare,Satu Mare,Stradă Serelor,440056
Satu Mare,Satu Mare,Bulevard Unirii,440057
Satu Mare,Satu Mare,Stradă Enescu George,440057
Satu Mare,Satu Mare,Stradă Marasesti,440057
Satu Mare,Satu Mare,Stradă Ady Endre,440058
Satu Mare,Satu Mare,Stradă Wolfenbuttel,440058
Satu Mare,Satu Mare,Piata Titulescu,440061
Satu Mare,Satu Mare,Stradă Bolyai Farkas,440061
Satu Mare,Satu Mare,Stradă Luko Bela,440061
Satu Mare,Satu Mare,Stradă Marsilia,440061
Satu Mare,Satu Mare,Stradă Brancusi Constantin,440062
Satu Mare,Satu Mare,Stradă Miron Costin,440062
Satu Mare,Satu Mare,Stradă Sighisoara,440062
Satu Mare,Satu Mare,Stradă Lunca Sighet,440063
Satu Mare,Satu Mare,Stradă Oradea,440063
Satu Mare,Satu Mare,Stradă Siretului,440063
Satu Mare,Satu Mare,Stradă Magheru,440064
Satu Mare,Satu Mare,Stradă Sibiului,440064
Satu Mare,Satu Mare,Stradă Sighetului,440064
Satu Mare,Satu Mare,Stradă Timisoara,440064
Satu Mare,Satu Mare,Stradă Draganilor,440067
Satu Mare,Satu Mare,Stradă Lacrimioarei,440067
Satu Mare,Satu Mare,Stradă Poligonului,440067
Satu Mare,Satu Mare,Stradă Toamnei,440067
Satu Mare,Satu Mare,Stradă Baritiu Gheorghe,440068
Satu Mare,Satu Mare,Stradă Brediceanu Ion,440068
Satu Mare,Satu Mare,Stradă Cerna Panait,440068
Satu Mare,Satu Mare,Stradă Matei Basarab,440068
Satu Mare,Satu Mare,Stradă Iosif Stefan Octavian,440069
Satu Mare,Satu Mare,Stradă Odobescu Alexandru,440069
Satu Mare,Satu Mare,Stradă Azuga,440070
Satu Mare,Satu Mare,Stradă Busteni,440070
Satu Mare,Satu Mare,Stradă Paltinis,440070
Satu Mare,Satu Mare,Stradă Predeal,440070
Satu Mare,Satu Mare,Stradă Sinaia,440070
Satu Mare,Satu Mare,Stradă Fragilor,440073
Satu Mare,Satu Mare,Stradă Paris,440073
Satu Mare,Satu Mare,Stradă Wolfenbuttel,440073
Satu Mare,Satu Mare,Stradă Conta Vasile,440074
Satu Mare,Satu Mare,Stradă Eroilor,440074
Satu Mare,Satu Mare,Stradă Iorga Nicolae,440074
Satu Mare,Satu Mare,Stradă Mara,440074
Satu Mare,Satu Mare,Piata Calinescu George,440075
Satu Mare,Satu Mare,Stradă Ady Endre,440075
Satu Mare,Satu Mare,Stradă Calinescu George,440075
Satu Mare,Satu Mare,Stradă Rodnei,440075
Satu Mare,Satu Mare,Bulevard Traian,440078
Satu Mare,Satu Mare,Stradă Ialomitei,440078
Satu Mare,Satu Mare,"Stradă Muresan Gheorghe, preot",440078
Satu Mare,Satu Mare,Stradă Avram Iancu,440079
Satu Mare,Satu Mare,Stradă Barnutiu Simion,440079
Satu Mare,Satu Mare,"Stradă Hossu Iuliu, cardinal",440079
Satu Mare,Satu Mare,Bulevard Lucaciu Vasile,440080
Satu Mare,Satu Mare,Stradă Corvinilor,440080
Satu Mare,Satu Mare,Stradă Stejarilor,440080
Satu Mare,Satu Mare,Stradă Rodnei,440083
Satu Mare,Satu Mare,Alee Gladiolei,440084
Satu Mare,Satu Mare,Stradă Bacovia George,440084
Satu Mare,Satu Mare,Stradă Chendi,440084
Satu Mare,Satu Mare,Stradă Gallu Ion,440084
Satu Mare,Satu Mare,Stradă Lazarului,440084
Satu Mare,Satu Mare,Stradă Pann Anton,440084
Satu Mare,Satu Mare,Stradă Argesului,440085
Satu Mare,Satu Mare,Piata Saligny Andrei,440086
Satu Mare,Satu Mare,Stradă Ardealului,440086
Satu Mare,Satu Mare,Stradă Saligny Andrei,440086
Satu Mare,Satu Mare,Stradă Teilor,440086
Satu Mare,Satu Mare,Piata 14 Mai 1970,440089
Satu Mare,Satu Mare,Stradă Gallu Ion,440089
Satu Mare,Satu Mare,Stradă Pann Anton,440089
Satu Mare,Satu Mare,Stradă Trandafirilor,440089
Satu Mare,Satu Mare,Alee Begoniei,440090
Satu Mare,Satu Mare,Stradă Istrati Panait,440090
Satu Mare,Satu Mare,Stradă Ureche Grigore,440090
Satu Mare,Satu Mare,Stradă Ghica Ion,440091
Satu Mare,Satu Mare,Stradă Lazarului,440091
Satu Mare,Satu Mare,Alee Petuniei,440092
Satu Mare,Satu Mare,Stradă Egalitatii,440092
Satu Mare,Satu Mare,Stradă Fraternitatii,440092
Satu Mare,Satu Mare,Stradă Mica,440092
Satu Mare,Satu Mare,Stradă Avram Iancu,440095
Satu Mare,Satu Mare,Stradă Muresanu Andrei,440095
Satu Mare,Satu Mare,Alee Nufarului,440096
Satu Mare,Satu Mare,Stradă Bacovia George,440096
Satu Mare,Satu Mare,Stradă Fabricii,440096
Satu Mare,Satu Mare,Stradă Trandafirilor,440096
Satu Mare,Satu Mare,Piata 14 Mai 1970,440097
Satu Mare,Satu Mare,Stradă Arenei,440097
Satu Mare,Satu Mare,Stradă Ureche Grigore,440097
Satu Mare,Satu Mare,Stradă Crisan,440098
Satu Mare,Satu Mare,Stradă Luceafarului,440098
Satu Mare,Satu Mare,Stradă Neculce Ion,440098
Satu Mare,Satu Mare,Stradă Parcului,440098
Satu Mare,Satu Mare,Stradă Botizului,440101
Satu Mare,Satu Mare,Stradă Garofitei,440101
Satu Mare,Satu Mare,Stradă Grivitei,440101
Satu Mare,Satu Mare,Stradă Jâzsef âttila,440101
Satu Mare,Satu Mare,Stradă Speranta Teodor,440101
Satu Mare,Satu Mare,Stradă 24 Ianuarie,440102
Satu Mare,Satu Mare,Stradă Cimitirului,440102
Satu Mare,Satu Mare,Stradă Pescarilor,440102
Satu Mare,Satu Mare,Stradă Strandului,440102
Satu Mare,Satu Mare,Stradă Tineretului,440102
Satu Mare,Satu Mare,Stradă Victoriei,440102
Satu Mare,Satu Mare,Stradă 9 Mai,440103
Satu Mare,Satu Mare,Stradă Ghibu Onisifor,440103
Satu Mare,Satu Mare,Stradă Gutinului,440103
Satu Mare,Satu Mare,Stradă Zorilor,440103
Satu Mare,Satu Mare,Stradă Caramidarilor,440104
Satu Mare,Satu Mare,Stradă Carpatilor,440104
Satu Mare,Satu Mare,Stradă Macului,440104
Satu Mare,Satu Mare,Stradă Oasului,440104
Satu Mare,Satu Mare,Cale Odoreului,440105
Satu Mare,Satu Mare,Stradă Bercu Mare,440105
Satu Mare,Satu Mare,Stradă Bercu Rosu,440105
Satu Mare,Satu Mare,Stradă Boliac Cezar,440105
Satu Mare,Satu Mare,Stradă Fabricii,440108
Satu Mare,Satu Mare,Stradă Grivitei,440108
Satu Mare,Satu Mare,Stradă Luceafarului,440108
Satu Mare,Satu Mare,Stradă Maiorescu Titu,440108
Satu Mare,Satu Mare,Stradă Ureche Grigore,440108
Satu Mare,Satu Mare,Stradă Caragiale Ion Luca,440109
Satu Mare,Satu Mare,Stradă Locomotivei,440109
Satu Mare,Satu Mare,Stradă Orientului,440109
Satu Mare,Satu Mare,Stradă Botizului,440110
Satu Mare,Satu Mare,Stradă Bixadului,440111
Satu Mare,Satu Mare,Stradă Ceferistilor,440111
Satu Mare,Satu Mare,Stradă Crivatului,440111
Satu Mare,Satu Mare,Stradă Dealului,440111
Satu Mare,Satu Mare,Stradă Livada,440111
Satu Mare,Satu Mare,Stradă Masinistilor,440111
Satu Mare,Satu Mare,Stradă Plevnei,440111
Satu Mare,Satu Mare,Stradă Soimoseni,440111
Satu Mare,Satu Mare,Stradă Vaii,440111
Satu Mare,Satu Mare,Stradă Vlahuta Alexandru,440111
Satu Mare,Satu Mare,Piata Pacii,440114
Satu Mare,Satu Mare,Stradă Mihai Viteazu,440114
Satu Mare,Satu Mare,Stradă Stefan cel Mare,440114
Satu Mare,Satu Mare,Stradă Golescu Nicolae,440115
Satu Mare,Satu Mare,Stradă Maniu Iuliu,440115
Satu Mare,Satu Mare,Stradă Berinde Alexiu,440116
Satu Mare,Satu Mare,Stradă Bujorului,440116
Satu Mare,Satu Mare,Bulevard Transilvania,440117
Satu Mare,Satu Mare,Stradă Bran Petru,440117
Satu Mare,Satu Mare,Stradă Petâfi Sândor,440117
Satu Mare,Satu Mare,Bulevard Unirii,440120
Satu Mare,Satu Mare,Stradă Aviatorilor,440120
Satu Mare,Satu Mare,Stradă Porumbeilor,440121
Satu Mare,Satu Mare,Stradă Rebreanu Liviu,440121
Satu Mare,Satu Mare,Stradă 1 Iunie,440122
Satu Mare,Satu Mare,Stradă Coroianu Ion,440122
Satu Mare,Satu Mare,Stradă Vlaicu Aurel,440122
Satu Mare,Satu Mare,Stradă Gandhi Mahatma,440123
Satu Mare,Satu Mare,Stradă Ispirescu Petre,440123
Satu Mare,Satu Mare,Stradă Padurea Mare,440123
Satu Mare,Satu Mare,Stradă Arad,440124
Satu Mare,Satu Mare,Stradă Creanga Ion,440124
Satu Mare,Satu Mare,Stradă Dara,440124
Satu Mare,Satu Mare,Stradă Prundisului,440124
Satu Mare,Satu Mare,Alee Ipotesti,440127
Satu Mare,Satu Mare,Alee Mircesti,440128
Satu Mare,Satu Mare,Alee Humulesti,440129
Satu Mare,Satu Mare,Alee Humulesti,440132
Satu Mare,Satu Mare,Alee Ilisesti,440132
Satu Mare,Satu Mare,Stradă Calinescu George,440132
Satu Mare,Satu Mare,Stradă Deltei,440133
Satu Mare,Satu Mare,Stradă Izvorului,440133
Satu Mare,Satu Mare,Stradă Lazarului,440133
Satu Mare,Satu Mare,Stradă Pescarusilor,440133
Satu Mare,Satu Mare,Stradă Teilor,440133
Satu Mare,Satu Mare,Stradă Albatros,440134
Satu Mare,Satu Mare,Stradă Berzei,440134
Satu Mare,Satu Mare,Stradă Cocorilor,440134
Satu Mare,Satu Mare,Stradă Fagetului,440134
Satu Mare,Satu Mare,Stradă Lacului,440134
Satu Mare,Satu Mare,Stradă Sever Axente,440134
Satu Mare,Satu Mare,Stradă Baritiu Gheorghe,440135
Satu Mare,Satu Mare,Stradă Gorunului,440135
Satu Mare,Satu Mare,Stradă Padurea Noroieni,440135
Satu Mare,Satu Mare,Stradă Barbu Lautaru,440136
Satu Mare,Satu Mare,Stradă Doina,440136
Satu Mare,Satu Mare,Stradă Racovita Emil,440136
Satu Mare,Satu Mare,Stradă Salciilor,440136
Satu Mare,Satu Mare,Stradă Prahova,440139
Satu Mare,Satu Mare,Alee Mures,440140
Satu Mare,Satu Mare,Alee Tisa,440141
Satu Mare,Satu Mare,Stradă Dunarii,440141
Satu Mare,Satu Mare,Stradă Pop Dariu,440141
Satu Mare,Satu Mare,Alee Jiului,440144
Satu Mare,Satu Mare,Alee Tarnavei,440145
Satu Mare,Satu Mare,Stradă Pop Dariu,440145
Satu Mare,Satu Mare,Alee Neajlov,440146
Satu Mare,Satu Mare,Bulevard Closca,440149
Satu Mare,Satu Mare,Alee Timisului,440150
Satu Mare,Satu Mare,Stradă Goldis Vasile,440150
Satu Mare,Satu Mare,Drum Carei,440151
Satu Mare,Satu Mare,Stradă Petru Rares,440151
Satu Mare,Satu Mare,Stradă Bistritei,440152
Satu Mare,Satu Mare,Stradă Eliade Mircea,440152
Satu Mare,Satu Mare,Stradă Prahova,440152
Satu Mare,Satu Mare,Alee Neajlov,440155
Satu Mare,Satu Mare,Alee Tarnavei,440156
Satu Mare,Satu Mare,Stradă Prahova,440156
Satu Mare,Satu Mare,Alee Timisului,440157
Satu Mare,Satu Mare,Stradă Careiului,440157
Satu Mare,Satu Mare,Stradă Digului,440157
Satu Mare,Satu Mare,Stradă Dunarii,440157
Satu Mare,Satu Mare,Drum Carei,440160
Satu Mare,Satu Mare,Alee Universului,440161
Satu Mare,Satu Mare,Stradă Iasomiei,440161
Satu Mare,Satu Mare,Bulevard Muncii,440162
Satu Mare,Satu Mare,Bulevard Sanatatii,440163
Satu Mare,Satu Mare,Stradă Capricornului,440163
Satu Mare,Satu Mare,Stradă Brandusa,440164
Satu Mare,Satu Mare,Stradă Musetel,440164
Satu Mare,Satu Mare,Bulevard Lalelei,440167
Satu Mare,Satu Mare,Drum Carei,440168
Satu Mare,Satu Mare,Stradă Aurora,440168
Satu Mare,Satu Mare,Alee Narcisei,440169
Satu Mare,Satu Mare,Stradă Astronautilor,440169
Satu Mare,Satu Mare,Alee Constelatiei,440170
Satu Mare,Satu Mare,Bulevard Muncii,440170
Satu Mare,Satu Mare,Bulevard Sanatatii,440171
Satu Mare,Satu Mare,Stradă Zenit,440174
Satu Mare,Satu Mare,Bulevard Sanatatii,440175
Satu Mare,Satu Mare,Stradă Rozmarin,440175
Satu Mare,Satu Mare,Stradă Brandusa,440176
Satu Mare,Satu Mare,Stradă Crizantemei,440177
Satu Mare,Satu Mare,Stradă Maciesului,440177
Satu Mare,Satu Mare,Stradă Aurora,440180
Satu Mare,Satu Mare,Stradă Careiului,440180
Satu Mare,Satu Mare,Bulevard Muncii,440181
Satu Mare,Satu Mare,Piata Rodului,440181
Satu Mare,Satu Mare,Stradă Astronautilor,440181
Satu Mare,Satu Mare,Alee Proiectantului,440182
Satu Mare,Satu Mare,Bulevard Sanatatii,440182
Satu Mare,Satu Mare,Alee Pompierului,440183
Satu Mare,Satu Mare,Alee Universului,440183
Satu Mare,Satu Mare,Stradă Armoniei,440183
Satu Mare,Satu Mare,Stradă Arinului,440186
Satu Mare,Satu Mare,Stradă Bradului,440186
Satu Mare,Satu Mare,Stradă Fagului,440186
Satu Mare,Satu Mare,Stradă Careiului,440187
Satu Mare,Satu Mare,Stradă Mesteacanului,440187
Satu Mare,Satu Mare,Stradă Platanului,440187
Satu Mare,Satu Mare,Stradă Crapului,440188
Satu Mare,Satu Mare,Stradă Ratu Mare,440188
Satu Mare,Satu Mare,Stradă Recoltei,440188
Satu Mare,Satu Mare,Drum Carei,440189
Satu Mare,Satu Mare,Stradă Fagarasului,440189
Satu Mare,Satu Mare,Alee Milcov,440192
Satu Mare,Satu Mare,Stradă Prahova,440192
Satu Mare,Satu Mare,Stradă Ravensburg,440192
Satu Mare,Satu Mare,Alee Oituz,440193
Satu Mare,Satu Mare,Alee Trotusului,440193
Satu Mare,Satu Mare,Stradă Arinului,440193
Satu Mare,Satu Mare,Bulevard Closca,440196
Satu Mare,Satu Mare,Stradă Pop Dariu,440196
Satu Mare,Satu Mare,Stradă Prahova,440196
Satu Mare,Satu Mare,Stradă Marasti,440197
Satu Mare,Satu Mare,Stradă Prunilor,440197
Satu Mare,Satu Mare,Stradă Depozitelor,440198
Satu Mare,Satu Mare,Stradă Energiei,440198
Satu Mare,Satu Mare,Stradă Magnoliei,440198
Satu Mare,Satu Mare,Stradă Ratu Mare,440198
Satu Mare,Satu Mare,Stradă Bolintineanu Dimitrie,440199
Satu Mare,Satu Mare,Stradă Dunarii,440199
Satu Mare,Satu Mare,Stradă Inaului,440199
Satu Mare,Satu Mare,Stradă Noua,440199
Satu Mare,Satu Mare,Stradă Vanatorilor,440199
Satu Mare,Satu Mare,Stradă Prahova,440202
Satu Mare,Satu Mare,Drum Carei,440203
Satu Mare,Satu Mare,Alee Milcov,440204
Satu Mare,Satu Mare,Alee Ozana,440204
Satu Mare,Satu Mare,Stradă Arinului,440204
Satu Mare,Satu Mare,Alee Tarnavei,440207
Satu Mare,Satu Mare,Alee Mures,440208
Satu Mare,Satu Mare,Stradă Pop Dariu,440208
Satu Mare,Satu Mare,Bulevard Closca,440209
Satu Mare,Satu Mare,Stradă Teodoroiu Ecaterina,440209
Satu Mare,Satu Mare,Stradă Bucovina,440210
Satu Mare,Satu Mare,Stradă Gara Ferastrau,440210
Satu Mare,Satu Mare,Stradă Lipatti Dinu,440210
Satu Mare,Satu Mare,Stradă Balta Blonda,440211
Satu Mare,Satu Mare,Bulevard Closca,440214
Satu Mare,Satu Mare,Stradă Înfrăţirii,440214
Satu Mare,Satu Mare,Stradă Pandurilor,440214
Satu Mare,Satu Mare,Stradă Rosetti C. A.,440214
Satu Mare,Satu Mare,Stradă Aron Pumnul,440215
Satu Mare,Satu Mare,Stradă Lipatti Dinu,440215
Satu Mare,Satu Mare,Stradă Solidaritatii,440215
Satu Mare,Satu Mare,Stradă Baladei,440216
Satu Mare,Satu Mare,Stradă Basarabia,440216
Satu Mare,Satu Mare,Stradă Dambovita,440216
Satu Mare,Satu Mare,Stradă Uzinei,440216
Satu Mare,Satu Mare,Bulevard Goga Octavian,440217
Satu Mare,Satu Mare,Piata Boitor George,440217
Satu Mare,Satu Mare,Stradă Muncitorilor,440217
Satu Mare,Satu Mare,Stradă Zimbrului,440217
Satu Mare,Satu Mare,Stradă Dacia,440218
Satu Mare,Satu Mare,Stradă Mihnea Voda,440218
Satu Mare,Satu Mare,"Stradă Mosoiu Traian, general",440218
Satu Mare,Satu Mare,Bulevard Blaga Lucian,440221
Satu Mare,Satu Mare,Bulevard Independentei,440221
Satu Mare,Satu Mare,Piata Soarelui,440221
Satu Mare,Satu Mare,Stradă Brasov,440222
Satu Mare,Satu Mare,Stradă Crisului,440222
Satu Mare,Satu Mare,Stradă Somesului,440222
Satu Mare,Satu Mare,Stradă Jocului,440223
Satu Mare,Satu Mare,Stradă Belsugului,440224
Satu Mare,Satu Mare,Stradă Calderon Jean Louis,440224
Satu Mare,Satu Mare,Stradă Jubileului,440224
Satu Mare,Satu Mare,Stradă Triumfului,440224
Satu Mare,Satu Mare,Bulevard Blaga Lucian,440227
Satu Mare,Satu Mare,Stradă Anderco Stefan,440228
Satu Mare,Satu Mare,Stradă Iza,440228
Satu Mare,Satu Mare,Stradă Lebedei,440228
Satu Mare,Satu Mare,Stradă Sadoveanu Mihail,440228
Satu Mare,Satu Mare,Stradă Santierului,440228
Satu Mare,Satu Mare,Bulevard Goga Octavian,440229
Satu Mare,Satu Mare,Stradă Ostrovului,440230
Satu Mare,Satu Mare,Stradă Uzinei,440230
Satu Mare,Satu Mare,Alee Clabucet,440233
Satu Mare,Satu Mare,Stradă Paulesti,440233
Satu Mare,Satu Mare,Stradă Postavaru,440234
Satu Mare,Satu Mare,Bulevard Blaga Lucian,440237
Satu Mare,Satu Mare,Stradă Ambudului,440238
Satu Mare,Satu Mare,Stradă Dorna,440238
Satu Mare,Satu Mare,Stradă Ganea,440239
Satu Mare,Satu Mare,Stradă Russo Alecu,440239
Satu Mare,Satu Mare,Stradă Cibinului,440240
Satu Mare,Satu Mare,Stradă Fantanele,440240
Satu Mare,Satu Mare,Stradă Ciocarliei,440243
Satu Mare,Satu Mare,Stradă Crangului,440243
Satu Mare,Satu Mare,Stradă Dorobantilor,440243
Satu Mare,Satu Mare,Stradă Privighetorii,440243
Satu Mare,Satu Mare,Stradă Zefirului,440243
Satu Mare,Satu Mare,Stradă Caprioarei,440244
Satu Mare,Satu Mare,Stradă Halta Amati,440244
Satu Mare,Satu Mare,Stradă Busuiocului,440245
Satu Mare,Satu Mare,Stradă Curtuius I,440245
Satu Mare,Satu Mare,Stradă Agricultorilor,440246
Satu Mare,Satu Mare,Stradă Curtuius IV,440246
Satu Mare,Satu Mare,Stradă Ratu Militari,440246
Satu Mare,Satu Mare,Bulevard Blaga Lucian,440247
Satu Mare,Satu Mare,Bulevard Blaga Lucian,440250
Satu Mare,Satu Mare,Stradă Paulesti,440250
Satu Mare,Satu Mare,Alee Caritas,440251
Satu Mare,Satu Mare,Stradă Turului,440251
Satu Mare,Satu Mare,Stradă Vulcan,440251
Satu Mare,Satu Mare,Stradă Amatului,440252
Satu Mare,Satu Mare,Stradă Ambudului,440252
Satu Mare,Satu Mare,Stradă Porumbescu Ciprian,440252
Satu Mare,Satu Mare,Stradă Belsugului,440253
Satu Mare,Satu Mare,Stradă Bobocului,440253
Satu Mare,Satu Mare,Stradă Jubileului,440253
Satu Mare,Satu Mare,Stradă Vasile Lupu,440253
Satu Mare,Satu Mare,Stradă Vidu Ion,440253
Satu Mare,Satu Mare,Stradă Alexandrescu Grigore,440254
Satu Mare,Satu Mare,Stradă Crisului,440254
Satu Mare,Satu Mare,Stradă Dima,440254
Satu Mare,Satu Mare,Stradă Macinului,440254
Satu Mare,Satu Mare,Stradă Papadiei,440254
Satu Mare,Satu Mare,Stradă Somesului,440254
Satu Mare,Satu Mare,Bulevard Independentei,440257
Satu Mare,Satu Mare,Stradă Macinului,440257
Satu Mare,Satu Mare,Stradă Bobocului,440258
Satu Mare,Satu Mare,Stradă Crisului,440259
Satu Mare,Satu Mare,Stradă Dima,440259
Satu Mare,Satu Mare,Stradă Homorodului,440259
Satu Mare,Satu Mare,Stradă Lucernei,440259
Satu Mare,Satu Mare,Stradă Nectarului,440260
Satu Mare,Satu Mare,Stradă Somesului,440260
Satu Mare,Satu Mare,Stradă Vidu Ion,440260
Satu Mare,Satu Mare,Stradă Belsugului,440261
Satu Mare,Satu Mare,Stradă Jubileului,440261
Satu Mare,Satu Mare,Stradă Nucului,440261
Satu Mare,Satu Mare,Stradă Vasile Lupu,440261
Satu Mare,Satu Mare,Stradă Cerbului,440264
Satu Mare,Satu Mare,"Stradă Grigorescu Nicolae, pictor",440264
Satu Mare,Satu Mare,Stradă Olteniei,440264
Satu Mare,Satu Mare,Stradă Bartok Bela,440265
Satu Mare,Satu Mare,Stradă Ferastrau,440265
Satu Mare,Satu Mare,Stradă Lapusului,440265
Satu Mare,Satu Mare,Stradă Danton,440266
Satu Mare,Satu Mare,Stradă Luchian Stefan,440266
Satu Mare,Satu Mare,Stradă Pintea Haiducul,440266
Satu Mare,Satu Mare,Stradă Bucegi,440267
Satu Mare,Satu Mare,Stradă Grozavescu Traian,440267
Satu Mare,Satu Mare,Stradă Pop de Basesti George,440267
Satu Mare,Satu Mare,Stradă Babes Victor,440268
Satu Mare,Satu Mare,Stradă Motilor,440268
Satu Mare,Satu Mare,Stradă Vulturului,440268
Satu Mare,Satu Mare,Bulevard Blaga Lucian,440271
Satu Mare,Satu Mare,Stradă Ganea,440272
Satu Mare,Satu Mare,Stradă Bargaului,440273
Satu Mare,Satu Mare,Stradă Codrului,440273
Satu Mare,Satu Mare,Stradă Dorna,440273
Satu Mare,Satu Mare,Stradă Cibinului,440274
Satu Mare,Satu Mare,Stradă Fantanele,440274
Satu Mare,Satu Mare,Stradă Homorodului,440274
Satu Mare,Satu Mare,O.P. Satu Mare 1,440280
Satu Mare,Satu Mare,Gh.P. Ghiseu 1 - Satu Mare 1,440290
Satu Mare,Satu Mare,O.P. Satu Mare 3,440300
Satu Mare,Satu Mare,O.P. Satu Mare 5,440310
Satu Mare,Satu Mare,O.P. Satu Mare 6,440320
Satu Mare,Satu Mare,O.P. Satu Mare 7,440330
Satu Mare,Satu Mare,O.P.D.C.,440340
Satu Mare,Satu Mare,O.P.R.M.,440350
Satu Mare,Becheni,,447281
Satu Mare,Cean,,447282
Satu Mare,Chisău,,447283
Satu Mare,Săuca,,447280
Satu Mare,Silvaş,,447284
Satu Mare,Cuţa,,447286
Satu Mare,Hodişa,,447287
Satu Mare,Socond,,447285
Satu Mare,Soconzel,,447288
Satu Mare,Stâna,,447289
Satu Mare,Dobra,,447291
Satu Mare,Giorocuta,,447292
Satu Mare,Hurezu Mare,,447293
Satu Mare,Racova,,447294
Satu Mare,Sechereşa,,447296
Satu Mare,Supur,,447290
Satu Mare,Supuru de Jos,,447300
Satu Mare,Supuru de Sus,,447297
Satu Mare,Bocicău,,447311
Satu Mare,Tarna Mare,,447310
Satu Mare,Văgaş,,447313
Satu Mare,Valea Seacă,,447312
Satu Mare,Aliceni,,447316
Satu Mare,Târşolţ,,447315
Satu Mare,Blaja,,445301
Satu Mare,Cig,,445302
Satu Mare,Raţiu,,445303
Satu Mare,Sărăuad,,445304
Satu Mare,Tăşnad,,445300
Satu Mare,Valea Morii,,445305
Satu Mare,Aliza,,447321
Satu Mare,Gelu,,447322
Satu Mare,Pişcari,,447323
Satu Mare,Terebeşti,,447320
Satu Mare,Portiţa,,447326
Satu Mare,Tiream,,447325
Satu Mare,Vezendiu,,447327
Satu Mare,Gherţa Mare,,447331
Satu Mare,Turţ,,447330
Satu Mare,Turţ-Băi,,447332
Satu Mare,Drăguşeni,,447336
Satu Mare,Turulung,,447335
Satu Mare,Turulung-VII,,447337
Satu Mare,Urziceni,,447340
Satu Mare,Urziceni-Pădure,,447341
Satu Mare,Măriuş,,447346
Satu Mare,Roşiori,,447347
Satu Mare,Sâi,,447348
Satu Mare,Valea Vinului,,447345
Satu Mare,Vama,,447350
Satu Mare,Decebal,,447356
Satu Mare,Oar,,447357
Satu Mare,Vetiş,,447355
Satu Mare,Cioncheşti,,447361
